Year,Month,Crop_ID,Crop_Name,State_ID,State_Name,Rainfall,Temperature,Demand,Price_Per_Quintal,Season,Price_Category,Month_Name,Previous_Month_Price,Price_Change,Price_Change_Percent
2024,12,7,Vegetables,10,Bihar,57.7,17.47,Medium,1962.18,Winter,Low,December,1829.21,132.97000000000003,7.27
2021,11,8,Fruits,1,Andhra Pradesh,53.73,29.8,Low,3801.66,Spring,High,November,3918.29,-116.63000000000011,-2.98
2020,5,5,Sugarcane,13,Haryana,82.96,28.63,Medium,3287.25,Summer,High,May,3621.44,-334.19000000000005,-9.23
2020,9,3,Maize,13,Haryana,312.55,31.79,Medium,1834.02,Monsoon,Low,September,1534.26,299.76,19.54
2021,2,3,Maize,2,Karnataka,128.77,20.75,Medium,1921.25,Winter,Low,February,2424.76,-503.5100000000002,-20.77
2021,6,4,Cotton,7,Rajasthan,294.24,29.12,High,4938.02,Monsoon,Very_High,June,4491.64,446.3800000000001,9.94
2024,1,8,Fruits,4,Tamil Nadu,131.36,17.36,Medium,4130.9,Winter,Very_High,January,4685.05,-554.1500000000005,-11.83
2020,10,4,Cotton,13,Haryana,82.33,24.41,Medium,4706.15,Spring,Very_High,October,4023.77,682.3799999999997,16.96
2023,4,8,Fruits,11,West Bengal,82.6,38.45,Medium,3511.25,Summer,High,April,3370.67,140.57999999999993,4.17
2022,12,7,Vegetables,8,Madhya Pradesh,111.96,22.3,Medium,1813.69,Winter,Low,December,1939.85,-126.15999999999985,-6.5
2022,12,3,Maize,6,Gujarat,62.79,15.55,High,2266.05,Winter,Medium,December,1529.36,736.6900000000003,48.17
2024,6,8,Fruits,3,Kerala,397.98,30.47,Medium,3973.76,Monsoon,High,June,4321.45,-347.6899999999996,-8.05
2023,7,2,Wheat,3,Kerala,390.78,29.29,High,3049.34,Monsoon,High,July,2419.71,629.6300000000001,26.02
2021,8,7,Vegetables,8,Madhya Pradesh,374.58,29.84,Low,1945.92,Monsoon,Low,August,2452.45,-506.52999999999975,-20.65
2020,7,4,Cotton,8,Madhya Pradesh,292.8,28.94,Medium,4375.74,Monsoon,Very_High,July,4704.72,-328.9800000000005,-6.99
2024,4,5,Sugarcane,3,Kerala,41.41,39.49,Medium,3779.61,Summer,High,April,4055.24,-275.62999999999965,-6.8
2020,7,4,Cotton,4,Tamil Nadu,163.01,21.36,High,5245.27,Monsoon,Very_High,July,5459.7,-214.42999999999938,-3.93
2020,5,5,Sugarcane,6,Gujarat,32.66,41.73,Medium,3941.82,Summer,High,May,3717.79,224.0300000000002,6.03
2022,2,4,Cotton,13,Haryana,115.73,20.6,Medium,4980.99,Winter,Very_High,February,4781.46,199.52999999999975,4.17
2020,3,5,Sugarcane,6,Gujarat,73.92,37.48,Medium,2799.85,Summer,Medium,March,2903.25,-103.40000000000009,-3.56
2020,2,5,Sugarcane,2,Karnataka,29.52,22.18,Medium,3398.89,Winter,High,February,2651.63,747.2599999999998,28.18
2020,11,7,Vegetables,6,Gujarat,44.62,26.57,Medium,1746.21,Spring,Low,November,2095.07,-348.8600000000001,-16.65
2022,2,1,Rice,5,Maharashtra,141.08,19.64,Medium,2943.84,Winter,Medium,February,3257.55,-313.71000000000004,-9.63
2020,5,8,Fruits,10,Bihar,27.55,29.6,Medium,3882.96,Summer,High,May,3868.3,14.659999999999854,0.38
2023,6,4,Cotton,2,Karnataka,177.86,34.74,Medium,5461.03,Monsoon,Very_High,June,5795.94,-334.90999999999985,-5.78
2024,5,6,Pulses,6,Gujarat,42.35,33.9,Medium,3297.17,Summer,High,May,3924.68,-627.5099999999998,-15.99
2023,9,1,Rice,5,Maharashtra,337.09,21.26,Medium,2151.61,Monsoon,Medium,September,2317.15,-165.53999999999996,-7.14
2022,5,1,Rice,8,Madhya Pradesh,21.86,34.12,High,3107.27,Summer,High,May,2870.05,237.2199999999998,8.27
2022,5,6,Pulses,13,Haryana,35.45,34.06,High,4776.33,Summer,Very_High,May,4024.6,751.73,18.68
2020,5,3,Maize,1,Andhra Pradesh,57.91,29.45,Medium,1904.29,Summer,Low,May,1991.59,-87.29999999999995,-4.38
2023,6,6,Pulses,5,Maharashtra,300.57,31.95,Medium,3315.18,Monsoon,High,June,3294.77,20.409999999999854,0.62
2022,8,4,Cotton,3,Kerala,293.12,22.07,Low,4661.52,Monsoon,Very_High,August,5076.69,-415.16999999999916,-8.18
2021,3,6,Pulses,11,West Bengal,55.83,33.84,Low,3912.19,Summer,High,March,3822.79,89.40000000000009,2.34
2020,9,6,Pulses,7,Rajasthan,272.84,30.47,Medium,3480.42,Monsoon,High,September,3405.56,74.86000000000013,2.2
2024,7,4,Cotton,12,Punjab,192.36,29.13,High,5606.63,Monsoon,Very_High,July,4454.81,1151.8199999999997,25.86
2023,4,5,Sugarcane,2,Karnataka,38.81,31.59,Medium,3437.37,Summer,High,April,3776.67,-339.3000000000002,-8.98
2020,6,3,Maize,6,Gujarat,352.54,34.02,High,1802.74,Monsoon,Low,June,2004.39,-201.6500000000001,-10.06
2022,4,3,Maize,10,Bihar,27.74,34.85,Medium,2007.09,Summer,Medium,April,1917.05,90.03999999999996,4.7
2024,1,3,Maize,9,Uttar Pradesh,65.93,24.87,Medium,2013.97,Winter,Medium,January,2356.2,-342.2299999999998,-14.52
2023,5,7,Vegetables,11,West Bengal,12.54,31.97,Low,2354.1,Summer,Medium,May,3124.87,-770.77,-24.67
2021,4,4,Cotton,1,Andhra Pradesh,86.01,36.41,Medium,5269.58,Summer,Very_High,April,6200.9,-931.3199999999997,-15.02
2020,1,3,Maize,7,Rajasthan,125.15,23.13,High,1846.75,Winter,Low,January,1957.56,-110.80999999999995,-5.66
2024,5,8,Fruits,6,Gujarat,18.38,35.93,High,4391.62,Summer,Very_High,May,4053.65,337.9699999999998,8.34
2021,10,7,Vegetables,6,Gujarat,114.26,29.05,Medium,1693.26,Spring,Low,October,2015.37,-322.1099999999999,-15.98
2020,12,6,Pulses,10,Bihar,126.51,11.96,Medium,3408.69,Winter,High,December,3806.47,-397.77999999999975,-10.45
2024,1,7,Vegetables,1,Andhra Pradesh,126.32,18.17,Low,1694.08,Winter,Low,January,2038.12,-344.03999999999996,-16.88
2021,1,1,Rice,6,Gujarat,130.81,20.61,Medium,2673.6,Winter,Medium,January,2398.88,274.7199999999998,11.45
2023,2,5,Sugarcane,1,Andhra Pradesh,46.67,24.12,High,3882.23,Winter,High,February,3220.88,661.3499999999999,20.53
2022,7,8,Fruits,12,Punjab,313.58,24.21,Medium,4064.37,Monsoon,Very_High,July,4310.81,-246.4400000000005,-5.72
2020,2,4,Cotton,8,Madhya Pradesh,54.8,16.16,High,5570.31,Winter,Very_High,February,4502.05,1068.2600000000002,23.73
2023,1,6,Pulses,9,Uttar Pradesh,100.54,10.67,Medium,3924.79,Winter,High,January,3336.69,588.0999999999999,17.63
2024,2,2,Wheat,12,Punjab,60.95,24.91,Medium,2815.71,Winter,Medium,February,3328.55,-512.8400000000001,-15.41
2023,10,8,Fruits,6,Gujarat,50.76,31.27,Medium,4808.06,Spring,Very_High,October,3140.41,1667.6500000000005,53.1
2022,12,3,Maize,3,Kerala,39.33,20.3,Medium,2140.81,Winter,Medium,December,2149.8,-8.990000000000236,-0.42
2021,6,3,Maize,4,Tamil Nadu,367.9,33.01,Low,1563.3,Monsoon,Low,June,1551.58,11.720000000000027,0.76
2021,10,4,Cotton,11,West Bengal,86.15,23.58,High,4223.18,Spring,Very_High,October,5082.59,-859.4099999999999,-16.91
2024,12,8,Fruits,2,Karnataka,47.62,11.92,Medium,4205.08,Winter,Very_High,December,3534.53,670.5499999999997,18.97
2021,2,3,Maize,12,Punjab,99.05,17.51,High,2395.47,Winter,Medium,February,2142.9,252.5699999999997,11.79
2022,8,7,Vegetables,11,West Bengal,164.33,24.33,High,2778.9,Monsoon,Medium,August,2791.09,-12.190000000000055,-0.44
2020,5,2,Wheat,2,Karnataka,28.44,40.29,High,3968.99,Summer,High,May,3301.45,667.54,20.22
2021,8,2,Wheat,7,Rajasthan,262.06,27.33,Medium,2588.52,Monsoon,Medium,August,2514.61,73.90999999999985,2.94
2023,1,2,Wheat,13,Haryana,38.66,14.06,Low,3641.61,Winter,High,January,3191.81,449.8000000000002,14.09
2023,11,6,Pulses,12,Punjab,121.8,24.22,High,3605.77,Spring,High,November,3875.73,-269.96000000000004,-6.97
2020,1,6,Pulses,3,Kerala,96.68,13.01,Low,3742.5,Winter,High,January,3742.5,0.0,0.0
2020,8,4,Cotton,11,West Bengal,260.76,27.41,Low,4345.95,Monsoon,Very_High,August,4509.58,-163.6300000000001,-3.63
2022,10,4,Cotton,6,Gujarat,83.77,22.87,Medium,3933.96,Spring,High,October,4046.18,-112.2199999999998,-2.77
2024,4,6,Pulses,4,Tamil Nadu,39.05,38.12,High,4283.77,Summer,Very_High,April,3984.38,299.3900000000003,7.51
2021,10,3,Maize,13,Haryana,38.16,20.55,Medium,1847.63,Spring,Low,October,1457.28,390.35000000000014,26.79
2023,6,4,Cotton,1,Andhra Pradesh,366.89,35.16,Medium,5393.46,Monsoon,Very_High,June,4957.69,435.77000000000044,8.79
2020,3,6,Pulses,4,Tamil Nadu,63.64,34.45,Medium,4005.82,Summer,Very_High,March,4177.42,-171.5999999999999,-4.11
2021,7,5,Sugarcane,7,Rajasthan,279.33,22.77,Medium,3141.59,Monsoon,High,July,3396.23,-254.63999999999987,-7.5
2020,12,6,Pulses,1,Andhra Pradesh,65.3,12.69,Medium,4447.6,Winter,Very_High,December,3585.62,861.9800000000005,24.04
2021,2,7,Vegetables,13,Haryana,87.24,13.12,Medium,2406.43,Winter,Medium,February,2270.17,136.25999999999976,6.0
2020,7,8,Fruits,1,Andhra Pradesh,339.37,25.03,Medium,3739.55,Monsoon,High,July,4037.7,-298.14999999999964,-7.38
2022,6,3,Maize,4,Tamil Nadu,256.66,40.74,Low,1667.32,Monsoon,Low,June,1890.01,-222.69000000000005,-11.78
2023,12,1,Rice,2,Karnataka,68.23,24.49,Medium,2280.93,Winter,Medium,December,2600.98,-320.0500000000002,-12.3
2021,10,2,Wheat,10,Bihar,38.82,23.68,Medium,3468.05,Spring,High,October,2908.7,559.3500000000004,19.23
2024,2,5,Sugarcane,11,West Bengal,33.59,13.76,Medium,3454.9,Winter,High,February,3232.72,222.1800000000003,6.87
2023,4,3,Maize,13,Haryana,72.22,38.54,Medium,2110.22,Summer,Medium,April,2799.75,-689.5300000000002,-24.63
2022,12,5,Sugarcane,7,Rajasthan,121.8,17.53,Low,2597.52,Winter,Medium,December,2826.5,-228.98000000000002,-8.1
2021,8,4,Cotton,13,Haryana,225.29,22.94,Medium,5045.64,Monsoon,Very_High,August,5268.64,-223.0,-4.23
2024,9,3,Maize,7,Rajasthan,226.52,30.45,Medium,1485.18,Monsoon,Low,September,1645.4,-160.22000000000003,-9.74
2023,11,1,Rice,13,Haryana,59.67,23.77,Medium,2652.69,Spring,Medium,November,2317.43,335.2600000000002,14.47
2022,6,2,Wheat,7,Rajasthan,381.02,36.74,Medium,2627.05,Monsoon,Medium,June,2414.74,212.3100000000004,8.79
2021,10,2,Wheat,5,Maharashtra,87.42,29.35,High,3642.35,Spring,High,October,3780.73,-138.3800000000001,-3.66
2020,11,3,Maize,6,Gujarat,109.92,31.59,Low,1264.43,Spring,Low,November,1541.45,-277.02,-17.97
2020,3,7,Vegetables,7,Rajasthan,70.32,34.49,Medium,2139.5,Summer,Medium,March,2465.99,-326.4899999999998,-13.24
2021,9,8,Fruits,12,Punjab,337.74,22.23,Low,3545.05,Monsoon,High,September,4253.75,-708.6999999999998,-16.66
2021,9,7,Vegetables,1,Andhra Pradesh,217.56,27.96,Medium,2114.92,Monsoon,Medium,September,2450.84,-335.9200000000001,-13.71
2024,12,2,Wheat,1,Andhra Pradesh,61.16,24.9,Medium,3325.0,Winter,High,December,3811.54,-486.53999999999996,-12.76
2024,4,5,Sugarcane,12,Punjab,44.59,36.08,High,3882.15,Summer,High,April,3743.72,138.4300000000003,3.7
2020,10,4,Cotton,1,Andhra Pradesh,105.26,26.45,Medium,4374.21,Spring,Very_High,October,4855.79,-481.5799999999999,-9.92
2022,6,7,Vegetables,7,Rajasthan,199.33,31.41,Medium,2122.83,Monsoon,Medium,June,2510.07,-387.24000000000024,-15.43
2022,3,1,Rice,6,Gujarat,97.99,40.87,Medium,2712.27,Summer,Medium,March,2832.66,-120.38999999999987,-4.25
2024,2,4,Cotton,2,Karnataka,67.26,10.49,Medium,5139.46,Winter,Very_High,February,4146.46,993.0,23.95
2021,8,8,Fruits,13,Haryana,210.74,23.37,High,4897.49,Monsoon,Very_High,August,3905.14,992.3499999999999,25.41
2024,1,5,Sugarcane,9,Uttar Pradesh,81.87,21.57,Low,2765.81,Winter,Medium,January,2565.21,200.5999999999999,7.82
2024,9,5,Sugarcane,6,Gujarat,229.08,28.89,Medium,3291.52,Monsoon,High,September,3282.56,8.960000000000036,0.27
2023,11,1,Rice,9,Uttar Pradesh,21.07,21.29,Low,2439.8,Spring,Medium,November,2494.99,-55.1899999999996,-2.21
2021,5,1,Rice,3,Kerala,11.95,31.26,Medium,3615.9,Summer,High,May,3352.53,263.3699999999999,7.86
2022,12,3,Maize,7,Rajasthan,60.36,22.01,Low,1682.62,Winter,Low,December,1331.97,350.64999999999986,26.33
2023,5,4,Cotton,10,Bihar,28.11,37.82,Medium,5931.74,Summer,Very_High,May,5356.31,575.4299999999994,10.74
2023,1,2,Wheat,8,Madhya Pradesh,63.27,15.86,High,3363.23,Winter,High,January,2972.06,391.1700000000001,13.16
2023,9,1,Rice,2,Karnataka,210.89,30.32,High,2618.45,Monsoon,Medium,September,2363.23,255.2199999999998,10.8
2022,11,2,Wheat,8,Madhya Pradesh,117.81,27.43,Medium,2585.46,Spring,Medium,November,3100.29,-514.8299999999999,-16.61
2020,9,5,Sugarcane,4,Tamil Nadu,274.47,30.1,Medium,3944.34,Monsoon,High,September,4069.38,-125.03999999999996,-3.07
2020,9,2,Wheat,10,Bihar,330.86,26.43,High,3356.13,Monsoon,High,September,2477.08,879.0500000000002,35.49
2024,2,5,Sugarcane,5,Maharashtra,21.62,24.26,Medium,3211.93,Winter,High,February,3484.65,-272.72000000000025,-7.83
2021,1,4,Cotton,6,Gujarat,37.56,14.72,High,4926.85,Winter,Very_High,January,4878.2,48.650000000000546,1.0
2021,9,5,Sugarcane,4,Tamil Nadu,150.9,21.32,Low,3456.69,Monsoon,High,September,3485.47,-28.779999999999745,-0.83
2023,4,5,Sugarcane,1,Andhra Pradesh,59.46,36.19,Medium,3259.66,Summer,High,April,3393.47,-133.80999999999995,-3.94
2024,4,7,Vegetables,11,West Bengal,65.36,38.56,High,2569.18,Summer,Medium,April,2229.32,339.8599999999997,15.25
2024,10,2,Wheat,6,Gujarat,46.68,21.06,Medium,3081.25,Spring,High,October,3108.87,-27.61999999999989,-0.89
2021,11,5,Sugarcane,3,Kerala,107.88,28.35,Medium,3462.68,Spring,High,November,3691.14,-228.46000000000004,-6.19
2022,3,4,Cotton,4,Tamil Nadu,22.46,35.64,Medium,6651.64,Summer,Very_High,March,5763.63,888.0100000000002,15.41
2020,1,1,Rice,8,Madhya Pradesh,142.73,10.59,High,3239.41,Winter,High,January,3085.35,154.05999999999995,4.99
2022,4,5,Sugarcane,10,Bihar,81.49,34.91,Medium,2972.36,Summer,Medium,April,2805.99,166.37000000000035,5.93
2024,3,6,Pulses,1,Andhra Pradesh,14.24,40.12,Medium,4664.13,Summer,Very_High,March,3686.63,977.5,26.51
2023,12,1,Rice,13,Haryana,58.23,11.22,Medium,2918.95,Winter,Medium,December,2652.69,266.25999999999976,10.04
2021,5,2,Wheat,4,Tamil Nadu,25.3,40.67,High,3674.17,Summer,High,May,3089.6,584.5700000000002,18.92
2022,10,6,Pulses,11,West Bengal,52.71,31.31,High,4269.76,Spring,Very_High,October,3870.94,398.82000000000016,10.3
2024,12,6,Pulses,3,Kerala,48.26,21.3,Medium,4046.91,Winter,Very_High,December,3992.4,54.50999999999976,1.37
2020,10,8,Fruits,11,West Bengal,68.24,28.37,High,4973.62,Spring,Very_High,October,3803.09,1170.5299999999997,30.78
2022,12,6,Pulses,5,Maharashtra,127.84,15.71,High,4029.13,Winter,Very_High,December,3846.79,182.34000000000015,4.74
2023,2,1,Rice,4,Tamil Nadu,127.83,11.28,Low,2817.78,Winter,Medium,February,2813.98,3.800000000000182,0.14
2021,9,8,Fruits,3,Kerala,356.69,21.3,Medium,4437.94,Monsoon,Very_High,September,4754.72,-316.78000000000065,-6.66
2023,9,7,Vegetables,6,Gujarat,305.29,31.03,Low,1660.34,Monsoon,Low,September,2230.95,-570.6099999999999,-25.58
2022,12,4,Cotton,2,Karnataka,141.14,24.61,High,4390.31,Winter,Very_High,December,4361.92,28.390000000000327,0.65
2022,11,8,Fruits,3,Kerala,72.63,27.8,Low,4442.21,Spring,Very_High,November,5619.52,-1177.3100000000004,-20.95
2023,2,6,Pulses,6,Gujarat,41.2,11.31,Medium,4127.98,Winter,Very_High,February,3396.38,731.5999999999995,21.54
2024,8,8,Fruits,6,Gujarat,175.71,26.42,High,4601.37,Monsoon,Very_High,August,3432.92,1168.4499999999998,34.04
2022,5,6,Pulses,8,Madhya Pradesh,59.81,28.05,Medium,3347.09,Summer,High,May,3469.33,-122.23999999999978,-3.52
2020,12,5,Sugarcane,4,Tamil Nadu,102.13,13.86,Low,3314.05,Winter,High,December,3539.32,-225.26999999999998,-6.36
2022,9,5,Sugarcane,3,Kerala,253.29,23.92,Low,3839.5,Monsoon,High,September,3934.65,-95.15000000000009,-2.42
2021,9,8,Fruits,7,Rajasthan,345.02,27.85,High,3953.7,Monsoon,High,September,3534.56,419.1399999999999,11.86
2021,11,4,Cotton,4,Tamil Nadu,146.67,23.25,High,4329.09,Spring,Very_High,November,3938.3,390.78999999999996,9.92
2020,9,7,Vegetables,1,Andhra Pradesh,228.16,22.14,Medium,2441.08,Monsoon,Medium,September,1970.13,470.9499999999998,23.9
2021,1,4,Cotton,8,Madhya Pradesh,26.38,22.56,High,4743.59,Winter,Very_High,January,3501.09,1242.5,35.49
2020,12,2,Wheat,2,Karnataka,112.56,22.39,Medium,2722.83,Winter,Medium,December,2667.17,55.659999999999854,2.09
2024,12,8,Fruits,13,Haryana,58.48,10.05,High,5058.95,Winter,Very_High,December,4813.16,245.78999999999996,5.11
2023,7,3,Maize,5,Maharashtra,329.32,26.75,High,1913.39,Monsoon,Low,July,1866.81,46.580000000000155,2.5
2021,12,6,Pulses,4,Tamil Nadu,123.77,20.89,Low,3060.41,Winter,High,December,3078.57,-18.16000000000031,-0.59
2020,4,7,Vegetables,12,Punjab,82.03,36.74,Medium,2538.08,Summer,Medium,April,2405.86,132.2199999999998,5.5
2022,4,7,Vegetables,8,Madhya Pradesh,37.92,35.92,Medium,2472.11,Summer,Medium,April,2008.3,463.8100000000002,23.09
2023,1,4,Cotton,6,Gujarat,147.54,18.11,High,4057.06,Winter,Very_High,January,4514.89,-457.8300000000004,-10.14
2024,11,3,Maize,1,Andhra Pradesh,108.71,26.14,Medium,1544.21,Spring,Low,November,1628.93,-84.72000000000003,-5.2
2023,12,8,Fruits,2,Karnataka,105.21,23.0,Medium,3792.93,Winter,High,December,4005.28,-212.35000000000036,-5.3
2023,9,1,Rice,6,Gujarat,152.89,24.43,Medium,2116.36,Monsoon,Medium,September,1863.74,252.62000000000012,13.55
2023,9,3,Maize,1,Andhra Pradesh,343.31,31.83,Medium,1558.0,Monsoon,Low,September,1630.68,-72.68000000000006,-4.46
2020,4,7,Vegetables,13,Haryana,10.91,37.65,High,3532.46,Summer,High,April,2483.96,1048.5,42.21
2023,11,6,Pulses,10,Bihar,99.19,31.0,Low,3072.27,Spring,High,November,3919.94,-847.6700000000001,-21.62
2020,7,2,Wheat,1,Andhra Pradesh,299.56,28.83,High,3548.27,Monsoon,High,July,2787.61,760.6599999999999,27.29
2023,1,2,Wheat,1,Andhra Pradesh,89.52,13.05,Low,3266.89,Winter,High,January,3383.07,-116.18000000000029,-3.43
2020,6,1,Rice,9,Uttar Pradesh,170.6,37.53,Medium,2811.99,Monsoon,Medium,June,2846.75,-34.76000000000022,-1.22
2024,5,7,Vegetables,7,Rajasthan,97.75,29.65,Medium,1911.46,Summer,Low,May,2500.08,-588.6199999999999,-23.54
2020,3,1,Rice,11,West Bengal,88.37,38.95,Medium,3107.02,Summer,High,March,2972.84,134.17999999999984,4.51
2020,4,8,Fruits,12,Punjab,92.4,39.94,Medium,4071.8,Summer,Very_High,April,3910.29,161.51000000000022,4.13
2021,9,7,Vegetables,3,Kerala,272.98,25.04,Medium,2526.9,Monsoon,Medium,September,2035.67,491.23,24.13
2024,5,7,Vegetables,8,Madhya Pradesh,96.64,33.94,Medium,2315.37,Summer,Medium,May,2292.73,22.639999999999873,0.99
2024,10,1,Rice,2,Karnataka,145.29,29.62,Medium,2088.65,Spring,Medium,October,2462.95,-374.2999999999997,-15.2
2021,9,7,Vegetables,2,Karnataka,383.47,21.25,Medium,2089.92,Monsoon,Medium,September,1973.57,116.35000000000014,5.9
2022,11,6,Pulses,2,Karnataka,84.42,31.33,Medium,3227.89,Spring,High,November,3636.21,-408.32000000000016,-11.23
2023,6,4,Cotton,5,Maharashtra,218.51,34.47,Medium,5842.06,Monsoon,Very_High,June,5071.91,770.1500000000005,15.18
2020,6,1,Rice,5,Maharashtra,155.02,32.51,Medium,2469.14,Monsoon,Medium,June,2317.35,151.78999999999996,6.55
2020,5,5,Sugarcane,5,Maharashtra,97.64,37.29,Medium,3386.11,Summer,High,May,3278.1,108.01000000000022,3.29
2022,7,5,Sugarcane,9,Uttar Pradesh,167.77,28.2,High,3835.57,Monsoon,High,July,3545.12,290.4500000000003,8.19
2021,3,6,Pulses,7,Rajasthan,21.0,33.95,Medium,4128.29,Summer,Very_High,March,3648.01,480.27999999999975,13.17
2020,10,8,Fruits,12,Punjab,29.25,26.69,High,5263.3,Spring,Very_High,October,4237.73,1025.5700000000006,24.2
2024,1,5,Sugarcane,7,Rajasthan,140.54,20.58,Low,2293.15,Winter,Medium,January,3104.99,-811.8399999999997,-26.15
2022,8,5,Sugarcane,5,Maharashtra,172.96,24.03,Medium,3574.63,Monsoon,High,August,4004.19,-429.55999999999995,-10.73
2023,5,5,Sugarcane,9,Uttar Pradesh,68.75,35.26,Low,2905.03,Summer,Medium,May,3543.42,-638.3899999999999,-18.02
2022,10,5,Sugarcane,6,Gujarat,28.09,31.07,Medium,3340.45,Spring,High,October,4064.09,-723.6400000000003,-17.81
2021,12,6,Pulses,5,Maharashtra,29.37,12.34,Medium,3922.32,Winter,High,December,2989.75,932.5700000000002,31.19
2022,6,5,Sugarcane,13,Haryana,247.22,31.44,Medium,3619.5,Monsoon,High,June,3425.32,194.17999999999984,5.67
2023,10,3,Maize,5,Maharashtra,33.23,23.49,Low,1603.58,Spring,Low,October,1612.81,-9.230000000000018,-0.57
2021,6,8,Fruits,5,Maharashtra,268.45,34.78,Medium,4012.43,Monsoon,Very_High,June,4206.18,-193.75000000000045,-4.61
2023,3,2,Wheat,4,Tamil Nadu,91.3,29.64,Medium,2915.05,Summer,Medium,March,3087.38,-172.32999999999993,-5.58
2023,5,2,Wheat,13,Haryana,41.28,39.78,Medium,3687.37,Summer,High,May,3027.59,659.7799999999997,21.79
2024,9,4,Cotton,2,Karnataka,196.92,21.54,Medium,4890.3,Monsoon,Very_High,September,4088.43,801.8700000000003,19.61
2021,11,2,Wheat,9,Uttar Pradesh,80.76,28.68,Medium,3150.99,Spring,High,November,3657.23,-506.24000000000024,-13.84
2022,3,4,Cotton,4,Tamil Nadu,10.17,41.06,Medium,6155.44,Summer,Very_High,March,6651.64,-496.2000000000007,-7.46
2023,1,1,Rice,13,Haryana,108.62,14.39,Low,2572.84,Winter,Medium,January,3515.91,-943.0699999999997,-26.82
2023,3,4,Cotton,3,Kerala,27.96,30.49,Low,5707.15,Summer,Very_High,March,5116.13,591.0199999999995,11.55
2024,1,7,Vegetables,8,Madhya Pradesh,116.83,14.83,Medium,2113.36,Winter,Medium,January,1900.84,212.5200000000002,11.18
2024,8,5,Sugarcane,9,Uttar Pradesh,207.11,25.82,Low,3556.05,Monsoon,High,August,3443.74,112.3100000000004,3.26
2020,11,2,Wheat,12,Punjab,72.88,23.94,Medium,3312.85,Spring,High,November,3533.1,-220.25,-6.23
2024,12,7,Vegetables,5,Maharashtra,113.22,22.71,Medium,1888.27,Winter,Low,December,1759.08,129.19000000000005,7.34
2023,6,5,Sugarcane,9,Uttar Pradesh,254.06,40.29,High,3814.12,Monsoon,High,June,3509.64,304.48,8.68
2022,8,6,Pulses,4,Tamil Nadu,387.77,20.73,High,3847.69,Monsoon,High,August,3810.67,37.01999999999998,0.97
2020,5,4,Cotton,8,Madhya Pradesh,67.04,31.54,Medium,5380.13,Summer,Very_High,May,5625.72,-245.59000000000015,-4.37
2021,1,6,Pulses,4,Tamil Nadu,65.83,24.71,Low,3311.94,Winter,High,January,3899.74,-587.7999999999997,-15.07
2021,12,3,Maize,1,Andhra Pradesh,40.88,24.64,Medium,1957.07,Winter,Low,December,2156.34,-199.2700000000002,-9.24
2022,3,5,Sugarcane,3,Kerala,47.17,35.7,Low,3100.08,Summer,High,March,3112.4,-12.320000000000164,-0.4
2024,6,2,Wheat,9,Uttar Pradesh,226.93,39.57,Low,2935.28,Monsoon,Medium,June,2811.43,123.85000000000036,4.41
2020,1,6,Pulses,8,Madhya Pradesh,43.19,17.7,Medium,4065.56,Winter,Very_High,January,4026.96,38.59999999999991,0.96
2023,8,7,Vegetables,4,Tamil Nadu,389.95,28.04,Low,2024.99,Monsoon,Medium,August,2292.36,-267.3700000000001,-11.66
2023,1,8,Fruits,7,Rajasthan,62.74,18.59,Medium,3610.79,Winter,High,January,3131.82,478.9699999999998,15.29
2024,7,1,Rice,10,Bihar,257.31,22.22,Medium,2322.85,Monsoon,Medium,July,2071.93,250.92000000000007,12.11
2020,3,8,Fruits,1,Andhra Pradesh,73.3,30.83,Low,3745.55,Summer,High,March,4427.26,-681.71,-15.4
